EBE_class,mutation,epimutation,back_epimutation,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,num_equil,p1,p2,p3,p4,jacobian,EBE_exp
devfromebe_recessive,1.00E-07,0.001,0.1,0.564774031,0.564774031,0.564774031,1,0.564774031,0.564774031,0.564774031,0.564774031,0.564774031,0.564774031,3,0,0.279375939,0,0.720624061,-0.022062031,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.356914523,0.356914523,0.356914523,1,0.356914523,0.356914523,0.356914523,0.356914523,0.356914523,0.356914523,3,0,0.166450129,0,0.833549871,-0.17105174,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.615305736,0.615305736,0.615305736,1,0.615305736,0.615305736,0.615305736,0.615305736,0.615305736,0.615305736,3,0,0.341712736,0,0.658287264,-0.008490164,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.530857572,0.530857572,0.530857572,1,0.530857572,0.530857572,0.530857572,0.530857572,0.530857572,0.530857572,3,0,0.250461642,0,0.749538358,-0.035243886,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.602058584,0.602058584,0.602058584,1,0.602058584,0.602058584,0.602058584,0.602058584,0.602058584,0.602058584,3,0,0.322127927,0,0.677872073,-0.011409153,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.523154094,0.523154094,0.523154094,1,0.523154094,0.523154094,0.523154094,0.523154094,0.523154094,0.523154094,3,0,0.244804509,0,0.755195491,-0.038746849,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.617157083,0.617157083,0.617157083,1,0.617157083,0.617157083,0.617157083,0.617157083,0.617157083,0.617157083,3,0,0.344709325,0,0.655290675,-0.008115713,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.645049839,0.645049839,0.645049839,1,0.645049839,0.645049839,0.645049839,0.645049839,0.645049839,0.645049839,3,0,0.401708108,0,0.598291892,-0.00339883,0.00990099
devfromebe_recessive,1.00E-07,0.001,0.1,0.339097943,0.339097943,0.339097943,1,0.339097943,0.339097943,0.339097943,0.339097943,0.339097943,0.339097943,3,0,0.161039672,0,0.838960328,-0.192795403,0.00990099
devfromebe_recessive,1.00E-07,0.01,0.1,0.70156827,0.70156827,0.70156827,1,0.70156827,0.70156827,0.70156827,0.70156827,0.70156827,0.70156827,3,0,0.5963892,0,0.4036108,-8.99076E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998782117,0.998782117,0.998782117,1,0.998782117,0.998782117,0.998782117,0.998782117,1,0.998782117,1,0,0.900228539,0,0.099771461,-2.66E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.317733954,0.317733954,0.317733954,1,0.317733954,0.317733954,0.317733954,0.317733954,1,0.317733954,1,0,0.120303978,0,0.879696022,-0.068061795,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.991169666,0.991169666,0.991169666,1,0.991169666,0.991169666,0.991169666,0.991169666,1,0.991169666,1,0,0.809370171,0,0.190629829,-3.43E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.82998608,0.82998608,0.82998608,1,0.82998608,0.82998608,0.82998608,0.82998608,1,0.82998608,1,0,0.23884713,0,0.76115287,-0.001763169,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.991000601,0.991000601,0.991000601,1,0.991000601,0.991000601,0.991000601,0.991000601,1,0.991000601,1,0,0.806712157,0,0.193287843,-3.56E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.987436879,0.987436879,0.987436879,1,0.987436879,0.987436879,0.987436879,0.987436879,1,0.987436879,1,0,0.748886713,0,0.251113287,-7.99E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.951744423,0.951744423,0.951744423,1,0.951744423,0.951744423,0.951744423,0.951744423,1,0.951744423,1,0,0.437549103,0,0.562450897,-5.05678E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.997461629,0.997461629,0.997461629,1,0.997461629,0.997461629,0.997461629,0.997461629,1,0.997461629,1,0,0.889034346,0,0.110965654,-5.85E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.996646893,0.996646893,0.996646893,1,0.996646893,0.996646893,0.996646893,0.996646893,1,0.996646893,1,0,0.881208833,0,0.118791167,-8.04E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.99864852,0.99864852,0.99864852,1,0.99864852,0.99864852,0.99864852,0.99864852,1,0.99864852,1,0,0.899174701,0,0.100825299,-2.96E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998806173,0.998806173,0.998806173,1,0.998806173,0.998806173,0.998806173,0.998806173,1,0.998806173,1,0,0.9004165,0,0.0995835,-2.60E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.962759656,0.962759656,0.962759656,1,0.962759656,0.962759656,0.962759656,0.962759656,1,0.962759656,1,0,0.492857701,0,0.507142299,-2.30744E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.820934151,0.820934151,0.820934151,1,0.820934151,0.820934151,0.820934151,0.820934151,1,0.820934151,1,0,0.23285396,0,0.76714604,-0.002027696,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.367239257,0.367239257,0.367239257,1,0.367239257,0.367239257,0.367239257,0.367239257,1,0.367239257,1,0,0.124884164,0,0.875115836,-0.056032879,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.545147718,0.545147718,0.545147718,1,0.545147718,0.545147718,0.545147718,0.545147718,1,0.545147718,1,0,0.147076218,0,0.852923782,-0.023805979,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.909314293,0.909314293,0.909314293,1,0.909314293,0.909314293,0.909314293,0.909314293,1,0.909314293,1,0,0.324245941,0,0.675754059,-0.000313253,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.303947306,0.303947306,0.303947306,1,0.303947306,0.303947306,0.303947306,0.303947306,1,0.303947306,1,0,0.119115761,0,0.880884239,-0.071666129,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.975239716,0.975239716,0.975239716,1,0.975239716,0.975239716,0.975239716,0.975239716,1,0.975239716,1,0,0.588941296,0,0.411058704,-6.42E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.826832081,0.826832081,0.826832081,1,0.826832081,0.826832081,0.826832081,0.826832081,1,0.826832081,1,0,0.236706579,0,0.763293421,-0.001852782,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.837621563,0.837621563,0.837621563,1,0.837621563,0.837621563,0.837621563,0.837621563,1,0.837621563,1,0,0.244280216,0,0.755719784,-0.001557338,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.966136404,0.966136404,0.966136404,1,0.966136404,0.966136404,0.966136404,0.966136404,1,0.966136404,1,0,0.514363758,0,0.485636242,-1.72039E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998618857,0.998618857,0.998618857,1,0.998618857,0.998618857,0.998618857,0.998618857,1,0.998618857,1,0,0.898938404,0,0.101061596,-3.03E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.99885428,0.99885428,0.99885428,1,0.99885428,0.99885428,0.99885428,0.99885428,1,0.99885428,1,0,0.900790758,0,0.099209242,-2.49E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.994872138,0.994872138,0.994872138,1,0.994872138,0.994872138,0.994872138,0.994872138,1,0.994872138,1,0,0.861523949,0,0.138476051,-1.38E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.279180391,0.279180391,0.279180391,1,0.279180391,0.279180391,0.279180391,0.279180391,1,0.279180391,1,0,0.117066975,0,0.882933025,-0.078426012,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.123109086,0.123109086,0.123109086,1,0.123109086,0.123109086,0.123109086,0.123109086,1,0.123109086,1,0,0.1062122,0,0.8937878,-0.129852055,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.934824353,0.934824353,0.934824353,1,0.934824353,0.934824353,0.934824353,0.934824353,1,0.934824353,1,0,0.379825311,0,0.620174689,-0.000122241,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.976584644,0.976584644,0.976584644,1,0.976584644,0.976584644,0.976584644,0.976584644,1,0.976584644,1,0,0.602666721,0,0.397333279,-5.37E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.928829042,0.928829042,0.928829042,1,0.928829042,0.928829042,0.928829042,0.928829042,1,0.928829042,1,0,0.364233084,0,0.635766916,-0.000157497,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.665125534,0.665125534,0.665125534,1,0.665125534,0.665125534,0.665125534,0.665125534,1,0.665125534,1,0,0.171116295,0,0.828883705,-0.010692097,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.981827124,0.981827124,0.981827124,1,0.981827124,0.981827124,0.981827124,0.981827124,1,0.981827124,1,0,0.665073316,0,0.334926684,-2.40E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.938490722,0.938490722,0.938490722,1,0.938490722,0.938490722,0.938490722,0.938490722,1,0.938490722,1,0,0.390403885,0,0.609596115,-0.000103346,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.52975713,0.52975713,0.52975713,1,0.52975713,0.52975713,0.52975713,0.52975713,1,0.52975713,1,0,0.144673365,0,0.855326635,-0.025959091,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.995957195,0.995957195,0.995957195,1,0.995957195,0.995957195,0.995957195,0.995957195,1,0.995957195,1,0,0.873997131,0,0.126002869,-1.01E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.960678468,0.960678468,0.960678468,1,0.960678468,0.960678468,0.960678468,0.960678468,1,0.960678468,1,0,0.480837725,0,0.519162275,-2.72566E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.997982491,0.997982491,0.997982491,1,0.997982491,0.997982491,0.997982491,0.997982491,1,0.997982491,1,0,0.893661228,0,0.106338772,-4.54E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998353452,0.998353452,0.998353452,1,0.998353452,0.998353452,0.998353452,0.998353452,1,0.998353452,1,0,0.896786271,0,0.103213729,-3.65E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.919455212,0.919455212,0.919455212,1,0.919455212,0.919455212,0.919455212,0.919455212,1,0.919455212,1,0,0.343284221,0,0.656715779,-0.000224143,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.904379441,0.904379441,0.904379441,1,0.904379441,0.904379441,0.904379441,0.904379441,1,0.904379441,1,0,0.316058986,0,0.683941014,-0.000363417,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.991848642,0.991848642,0.991848642,1,0.991848642,0.991848642,0.991848642,0.991848642,1,0.991848642,1,0,0.819861738,0,0.180138262,-2.92E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.876787214,0.876787214,0.876787214,1,0.876787214,0.876787214,0.876787214,0.876787214,1,0.876787214,1,0,0.279500292,0,0.720499708,-0.000733899,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.584510665,0.584510665,0.584510665,1,0.584510665,0.584510665,0.584510665,0.584510665,1,0.584510665,1,0,0.153813121,0,0.846186879,-0.018803486,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.464531668,0.464531668,0.464531668,1,0.464531668,0.464531668,0.464531668,0.464531668,1,0.464531668,1,0,0.135659215,0,0.864340785,-0.036373249,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.99885739,0.99885739,0.99885739,1,0.99885739,0.99885739,0.99885739,0.99885739,1,0.99885739,1,0,0.90081488,0,0.09918512,-2.49E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.385497,0.385497,0.385497,1,0.385497,0.385497,0.385497,0.385497,1,0.385497,1,0,0.126710614,0,0.873289386,-0.051949353,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.974993669,0.974993669,0.974993669,1,0.974993669,0.974993669,0.974993669,0.974993669,1,0.974993669,1,0,0.586519642,0,0.413480358,-6.62E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.973675198,0.973675198,0.973675198,1,0.973675198,0.973675198,0.973675198,0.973675198,1,0.973675198,1,0,0.573987412,0,0.426012588,-7.80E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.540279833,0.540279833,0.540279833,1,0.540279833,0.540279833,0.540279833,0.540279833,1,0.540279833,1,0,0.146303289,0,0.853696711,-0.024474785,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.949047448,0.949047448,0.949047448,1,0.949047448,0.949047448,0.949047448,0.949047448,1,0.949047448,1,0,0.426588312,0,0.573411688,-5.94485E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.995471278,0.995471278,0.995471278,1,0.995471278,0.995471278,0.995471278,0.995471278,1,0.995471278,1,0,0.868582995,0,0.131417005,-1.17E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998993874,0.998993874,0.998993874,1,0.998993874,0.998993874,0.998993874,0.998993874,1,0.998993874,1,0,0.901864542,0,0.098135458,-2.18E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.996167852,0.996167852,0.996167852,1,0.996167852,0.996167852,0.996167852,0.996167852,1,0.996167852,1,0,0.876258244,0,0.123741756,-9.45E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.602978056,0.602978056,0.602978056,1,0.602978056,0.602978056,0.602978056,0.602978056,1,0.602978056,1,0,0.157310831,0,0.842689169,-0.016698841,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.738211003,0.738211003,0.738211003,1,0.738211003,0.738211003,0.738211003,0.738211003,1,0.738211003,1,0,0.19321022,0,0.80678978,-0.005586625,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.916135498,0.916135498,0.916135498,1,0.916135498,0.916135498,0.916135498,0.916135498,1,0.916135498,1,0,0.336687421,0,0.663312579,-0.000251302,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998547844,0.998547844,0.998547844,1,0.998547844,0.998547844,0.998547844,0.998547844,1,0.998547844,1,0,0.898369277,0,0.101630723,-3.20E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.613236383,0.613236383,0.613236383,1,0.613236383,0.613236383,0.613236383,0.613236383,1,0.613236383,1,0,0.159360132,0,0.840639868,-0.015594608,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.987133238,0.987133238,0.987133238,1,0.987133238,0.987133238,0.987133238,0.987133238,1,0.987133238,1,0,0.743981164,0,0.256018836,-8.54E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.992164372,0.992164372,0.992164372,1,0.992164372,0.992164372,0.992164372,0.992164372,1,0.992164372,1,0,0.824625842,0,0.175374158,-2.71E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.553628221,0.553628221,0.553628221,1,0.553628221,0.553628221,0.553628221,0.553628221,1,0.553628221,1,0,0.148452602,0,0.851547398,-0.02266754,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.861998078,0.861998078,0.861998078,1,0.861998078,0.861998078,0.861998078,0.861998078,1,0.861998078,1,0,0.264484723,0,0.735515277,-0.001001065,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.981681816,0.981681816,0.981681816,1,0.981681816,0.981681816,0.981681816,0.981681816,1,0.981681816,1,0,0.663134377,0,0.336865623,-2.46E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998355591,0.998355591,0.998355591,1,0.998355591,0.998355591,0.998355591,0.998355591,1,0.998355591,1,0,0.896803892,0,0.103196108,-3.65E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.952941364,0.952941364,0.952941364,1,0.952941364,0.952941364,0.952941364,0.952941364,1,0.952941364,1,0,0.442688317,0,0.557311683,-4.69115E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.898771491,0.898771491,0.898771491,1,0.898771491,0.898771491,0.898771491,0.898771491,1,0.898771491,1,0,0.307468713,0,0.692531287,-0.00042609,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.997630038,0.997630038,0.997630038,1,0.997630038,0.997630038,0.997630038,0.997630038,1,0.997630038,1,0,0.890561579,0,0.109438421,-5.42E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.425865973,0.425865973,0.425865973,1,0.425865973,0.425865973,0.425865973,0.425865973,1,0.425865973,1,0,0.131051955,0,0.868948045,-0.043574634,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.975114602,0.975114602,0.975114602,1,0.975114602,0.975114602,0.975114602,0.975114602,1,0.975114602,1,0,0.587706532,0,0.412293468,-6.52E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.971641096,0.971641096,0.971641096,1,0.971641096,0.971641096,0.971641096,0.971641096,1,0.971641096,1,0,0.55602013,0,0.44397987,-9.87E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.982725193,0.982725193,0.982725193,1,0.982725193,0.982725193,0.982725193,0.982725193,1,0.982725193,1,0,0.677334697,0,0.322665303,-2.05E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.905204699,0.905204699,0.905204699,1,0.905204699,0.905204699,0.905204699,0.905204699,1,0.905204699,1,0,0.317384946,0,0.682615054,-0.000354708,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.780447757,0.780447757,0.780447757,1,0.780447757,0.780447757,0.780447757,0.780447757,1,0.780447757,1,0,0.210683972,0,0.789316028,-0.003500441,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.378023804,0.378023804,0.378023804,1,0.378023804,0.378023804,0.378023804,0.378023804,1,0.378023804,1,0,0.125953361,0,0.874046639,-0.053598215,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.991876505,0.991876505,0.991876505,1,0.991876505,0.991876505,0.991876505,0.991876505,1,0.991876505,1,0,0.820285311,0,0.179714689,-2.90E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.99739725,0.99739725,0.99739725,1,0.99739725,0.99739725,0.99739725,0.99739725,1,0.99739725,1,0,0.8884425,0,0.1115575,-6.01E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.929768189,0.929768189,0.929768189,1,0.929768189,0.929768189,0.929768189,0.929768189,1,0.929768189,1,0,0.366549462,0,0.633450538,-0.000151607,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.759454093,0.759454093,0.759454093,1,0.759454093,0.759454093,0.759454093,0.759454093,1,0.759454093,1,0,0.20143064,0,0.79856936,-0.004463491,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.20350941,0.20350941,0.20350941,1,0.20350941,0.20350941,0.20350941,0.20350941,1,0.20350941,1,0,0.111407515,0,0.888592485,-0.101412504,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.996510314,0.996510314,0.996510314,1,0.996510314,0.996510314,0.996510314,0.996510314,1,0.996510314,1,0,0.879824231,0,0.120175769,-8.43E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.993447057,0.993447057,0.993447057,1,0.993447057,0.993447057,0.993447057,0.993447057,1,0.993447057,1,0,0.84306603,0,0.15693397,-1.99E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.934781567,0.934781567,0.934781567,1,0.934781567,0.934781567,0.934781567,0.934781567,1,0.934781567,1,0,0.37970687,0,0.62029313,-0.000122473,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998153583,0.998153583,0.998153583,1,0.998153583,0.998153583,0.998153583,0.998153583,1,0.998153583,1,0,0.895119753,0,0.104880247,-4.13E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.996189898,0.996189898,0.996189898,1,0.996189898,0.996189898,0.996189898,0.996189898,1,0.996189898,1,0,0.876491886,0,0.123508114,-9.38E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.728397444,0.728397444,0.728397444,1,0.728397444,0.728397444,0.728397444,0.728397444,1,0.728397444,1,0,0.189738657,0,0.810261343,-0.006158006,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.947837954,0.947837954,0.947837954,1,0.947837954,0.947837954,0.947837954,0.947837954,1,0.947837954,1,0,0.421930543,0,0.578069457,-6.37271E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.909702357,0.909702357,0.909702357,1,0.909702357,0.909702357,0.909702357,0.909702357,1,0.909702357,1,0,0.324917065,0,0.675082935,-0.000309501,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.937710144,0.937710144,0.937710144,1,0.937710144,0.937710144,0.937710144,0.937710144,1,0.937710144,1,0,0.388078014,0,0.611921986,-0.000107205,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.723944049,0.723944049,0.723944049,1,0.723944049,0.723944049,0.723944049,0.723944049,1,0.723944049,1,0,0.188223953,0,0.811776047,-0.006428532,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.995630654,0.995630654,0.995630654,1,0.995630654,0.995630654,0.995630654,0.995630654,1,0.995630654,1,0,0.870389422,0,0.129610578,-1.11E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.995408228,0.995408228,0.995408228,1,0.995408228,0.995408228,0.995408228,0.995408228,1,0.995408228,1,0,0.867860098,0,0.132139902,-1.19E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.601828087,0.601828087,0.601828087,1,0.601828087,0.601828087,0.601828087,0.601828087,1,0.601828087,1,0,0.157086008,0,0.842913992,-0.016825491,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.967519728,0.967519728,0.967519728,1,0.967519728,0.967519728,0.967519728,0.967519728,1,0.967519728,1,0,0.523989368,0,0.476010632,-1.511E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998394855,0.998394855,0.998394855,1,0.998394855,0.998394855,0.998394855,0.998394855,1,0.998394855,1,0,0.897126533,0,0.102873467,-3.55E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.985446767,0.985446767,0.985446767,1,0.985446767,0.985446767,0.985446767,0.985446767,1,0.985446767,1,0,0.717337604,0,0.282662396,-1.22E-06,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.888020797,0.888020797,0.888020797,1,0.888020797,0.888020797,0.888020797,0.888020797,1,0.888020797,1,0,0.292790583,0,0.707209417,-0.000563858,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.954296769,0.954296769,0.954296769,1,0.954296769,0.954296769,0.954296769,0.954296769,1,0.954296769,1,0,0.448729127,0,0.551270873,-4.29771E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.99795877,0.99795877,0.99795877,1,0.99795877,0.99795877,0.99795877,0.99795877,1,0.99795877,1,0,0.893456657,0,0.106543343,-4.60E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.254584312,0.254584312,0.254584312,1,0.254584312,0.254584312,0.254584312,0.254584312,1,0.254584312,1,0,0.115133668,0,0.884866332,-0.085507337,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998786075,0.998786075,0.998786075,1,0.998786075,0.998786075,0.998786075,0.998786075,1,0.998786075,1,0,0.900259504,0,0.099740496,-2.65E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998804111,0.998804111,0.998804111,1,0.998804111,0.998804111,0.998804111,0.998804111,1,0.998804111,1,0,0.900400407,0,0.099599593,-2.61E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.98862976,0.98862976,0.98862976,1,0.98862976,0.98862976,0.98862976,0.98862976,1,0.98862976,1,0,0.768337902,0,0.231662098,-6.14E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.348491398,0.348491398,0.348491398,1,0.348491398,0.348491398,0.348491398,0.348491398,1,0.348491398,1,0,0.123088672,0,0.876911328,-0.060422156,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.99774308,0.99774308,0.99774308,1,0.99774308,0.99774308,0.99774308,0.99774308,1,0.99774308,1,0,0.891569846,0,0.108430154,-5.13E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.932601462,0.932601462,0.932601462,1,0.932601462,0.932601462,0.932601462,0.932601462,1,0.932601462,1,0,0.373814143,0,0.626185857,-0.000134669,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.994177138,0.994177138,0.994177138,1,0.994177138,0.994177138,0.994177138,0.994177138,1,0.994177138,1,0,0.852809148,0,0.147190852,-1.66E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.991907883,0.991907883,0.991907883,1,0.991907883,0.991907883,0.991907883,0.991907883,1,0.991907883,1,0,0.820761607,0,0.179238393,-2.88E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.852169466,0.852169466,0.852169466,1,0.852169466,0.852169466,0.852169466,0.852169466,1,0.852169466,1,0,0.25575063,0,0.74424937,-0.001207394,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.958817265,0.958817265,0.958817265,1,0.958817265,0.958817265,0.958817265,0.958817265,1,0.958817265,1,0,0.470784434,0,0.529215566,-3.13794E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.998288,0.998288,0.998288,1,0.998288,0.998288,0.998288,0.998288,1,0.998288,1,0,0.896244916,0,0.103755084,-3.81E-08,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.993540143,0.993540143,0.993540143,1,0.993540143,0.993540143,0.993540143,0.993540143,1,0.993540143,1,0,0.844340595,0,0.155659405,-1.94E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.992294535,0.992294535,0.992294535,1,0.992294535,0.992294535,0.992294535,0.992294535,1,0.992294535,1,0,0.826566245,0,0.173433755,-2.63E-07,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.94888881,0.94888881,0.94888881,1,0.94888881,0.94888881,0.94888881,0.94888881,1,0.94888881,1,0,0.425968689,0,0.574031311,-5.99991E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.935468302,0.935468302,0.935468302,1,0.935468302,0.935468302,0.935468302,0.935468302,1,0.935468302,1,0,0.381621376,0,0.618378624,-0.000118779,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.923597378,0.923597378,0.923597378,1,0.923597378,0.923597378,0.923597378,0.923597378,1,0.923597378,1,0,0.35208576,0,0.64791424,-0.000192902,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.962074845,0.962074845,0.962074845,1,0.962074845,0.962074845,0.962074845,0.962074845,1,0.962074845,1,0,0.488806366,0,0.511193634,-2.44017E-05,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.927504579,0.927504579,0.927504579,1,0.927504579,0.927504579,0.927504579,0.927504579,1,0.927504579,1,0,0.36103957,0,0.63896043,-0.000166043,0.090909091
devfromebe_dominant,1.00E-07,0.001,0.01,0.790728992,0.790728992,0.790728992,1,0.790728992,0.790728992,0.790728992,0.790728992,1,0.790728992,1,0,0.215708136,0,0.784291864,-0.003079831,0.090909091
