scenario,mutation,epimutation,back_epimutation,w11,w22,w33,w44,w12,w13,w14,w23,w24,w34,num_equil,p1_equil,p2_equil,p3_equil,eigen1,eigen2,eigen3,determinant
3d-deleterious,1.00E-07,1.78E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999848855,0,-0.118006817,-0.109013732,-0.009995626,-0.000128587
3d-deleterious,1.00E-07,0.000287476,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997567803,0,-0.118110454,-0.109220026,-0.009928216,-0.000128074
3d-deleterious,1.00E-07,1.34E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999886083,0,-0.118005137,-0.109010373,-0.009996727,-0.000128596
3d-deleterious,1.00E-07,0.000184342,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998439438,0,-0.118070683,-0.109141074,-0.009953952,-0.00012827
3d-deleterious,1.00E-07,0.000507982,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.995707681,0,-0.118196024,-0.109389027,-0.009873389,-0.000127656
3d-deleterious,1.00E-07,5.79E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999509881,0,-0.118022127,-0.109044322,-0.009985596,-0.000128511
3d-deleterious,1.00E-07,0.000574352,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.995148734,0,-0.118221924,-0.109439946,-0.00985694,-0.000127531
3d-deleterious,1.00E-07,2.24E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999810325,0,-0.118008555,-0.109017207,-0.009994485,-0.000128579
3d-deleterious,1.00E-07,0.00053004,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.995521868,0,-0.118204625,-0.109405947,-0.00986792,-0.000127615
3d-deleterious,1.00E-07,3.46E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99970718,0,-0.118013212,-0.109026514,-0.009991433,-0.000128555
3d-deleterious,1.00E-07,0.000114659,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999028961,0,-0.118043903,-0.109087762,-0.009971374,-0.000128403
3d-deleterious,1.00E-07,0.000130433,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998895466,0,-0.118049959,-0.109099828,-0.009967428,-0.000128373
3d-deleterious,1.00E-07,0.00012096,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998975631,0,-0.118046322,-0.109092581,-0.009969797,-0.000128391
3d-deleterious,1.00E-07,0.000245617,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997921451,0,-0.118094292,-0.109187975,-0.009938654,-0.000128154
3d-deleterious,1.00E-07,7.81E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999338577,0,-0.118029877,-0.10905979,-0.009980529,-0.000128472
3d-deleterious,1.00E-07,1.17E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999900978,0,-0.118004465,-0.10900903,-0.009997168,-0.000128599
3d-deleterious,1.00E-07,6.04E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999488367,0,-0.1180231,-0.109046264,-0.00998496,-0.000128506
3d-deleterious,1.00E-07,0.000396581,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.996646836,0,-0.118152701,-0.109303613,-0.009901055,-0.000127867
3d-deleterious,1.00E-07,0.000331377,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997197088,0,-0.118127431,-0.109253652,-0.009917279,-0.000127991
3d-deleterious,1.00E-07,7.34E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999378227,0,-0.118028082,-0.109056209,-0.009981702,-0.000128481
3d-deleterious,1.00E-07,6.95E-05,0.1,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999411165,0,-0.118026592,-0.109053235,-0.009982676,-0.000128489
3d-deleterious,1.00E-07,3.66E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999893457,0,-0.343430263,-0.336734211,-0.009996946,-0.001156094
3d-deleterious,1.00E-07,2.24E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999934709,0,-0.343418545,-0.336721002,-0.009998166,-0.00115615
3d-deleterious,1.00E-07,1.84E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999946487,0,-0.343415199,-0.336717231,-0.009998515,-0.001156166
3d-deleterious,1.00E-07,1.37E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999960187,0,-0.343411308,-0.336712845,-0.009998921,-0.001156185
3d-deleterious,1.00E-07,0.000417907,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998784369,0,-0.343745787,-0.337089752,-0.009964144,-0.001154577
3d-deleterious,1.00E-07,0.000651495,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998106059,0,-0.343939206,-0.337307599,-0.009944105,-0.001153649
3d-deleterious,1.00E-07,1.21E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999964895,0,-0.34340997,-0.336711338,-0.00999906,-0.001156192
3d-deleterious,1.00E-07,5.35E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999844312,0,-0.343444225,-0.336749948,-0.009995491,-0.001156027
3d-deleterious,1.00E-07,4.47E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999869888,0,-0.343436958,-0.336741758,-0.009996248,-0.001156062
3d-deleterious,1.00E-07,1.10E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999968019,0,-0.343409083,-0.336710338,-0.009999152,-0.001156196
3d-deleterious,1.00E-07,0.000739438,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997850897,0,-0.344012053,-0.337389627,-0.009936572,-0.001153299
3d-deleterious,1.00E-07,0.001265953,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99632572,0,-0.344448485,-0.33788083,-0.009891592,-0.001151209
3d-deleterious,1.00E-07,9.37E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999727233,0,-0.343477494,-0.336787446,-0.009992026,-0.001155867
3d-deleterious,1.00E-07,0.000969319,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997184474,0,-0.344202539,-0.337604066,-0.009916907,-0.001152386
3d-deleterious,1.00E-07,1.23E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999964222,0,-0.343410162,-0.336711553,-0.00999904,-0.001156191
3d-deleterious,1.00E-07,0.000421722,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998773283,0,-0.343748946,-0.33709331,-0.009963816,-0.001154562
3d-deleterious,1.00E-07,1.36E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999960346,0,-0.343411262,-0.336712794,-0.009998925,-0.001156185
3d-deleterious,1.00E-07,0.000402532,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998829044,0,-0.34373306,-0.337075414,-0.009965464,-0.001154638
3d-deleterious,1.00E-07,0.000218592,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999363814,0,-0.343580828,-0.336903897,-0.009981275,-0.00115537
3d-deleterious,1.00E-07,0.135467954,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.712349779,0,-0.467101287,-0.466567387,-0.003055546,-0.000665908
3d-deleterious,1.00E-07,0.000838933,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997562364,0,-0.344094485,-0.337482434,-0.009928056,-0.001152904
3d-deleterious,1.00E-07,0.001080047,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.996863759,0,-0.344294327,-0.33770737,-0.009907449,-0.001151946
3d-deleterious,1.00E-07,9.64E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999719275,0,-0.343479756,-0.336789995,-0.009991791,-0.001155856
3d-deleterious,1.00E-07,0.000260338,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999242401,0,-0.343615372,-0.336942822,-0.009977685,-0.001155204
3d-deleterious,1.00E-07,5.14E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999850383,0,-0.3434425,-0.336748004,-0.009995671,-0.001156035
3d-deleterious,1.00E-07,8.96E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999739217,0,-0.343474088,-0.336783607,-0.009992381,-0.001155883
3d-deleterious,1.00E-07,0.000711942,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997930664,0,-0.343989275,-0.337363979,-0.009938926,-0.001153408
3d-deleterious,1.00E-07,0.000159917,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999534508,0,-0.343532281,-0.33684919,-0.009986324,-0.001155603
3d-deleterious,1.00E-07,6.87E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999799842,0,-0.34345686,-0.33676419,-0.009994175,-0.001155966
3d-deleterious,1.00E-07,0.000237396,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99930912,0,-0.343596388,-0.336921431,-0.009979658,-0.001155295
3d-deleterious,1.00E-07,1.06E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999969016,0,-0.3434088,-0.336710018,-0.009999182,-0.001156197
3d-deleterious,1.00E-07,0.000262924,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999234881,0,-0.343617512,-0.336945233,-0.009977462,-0.001155193
3d-deleterious,1.00E-07,8.50E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999752568,0,-0.343470294,-0.336779331,-0.009992776,-0.001155901
3d-deleterious,1.00E-07,3.99E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999883801,0,-0.343433006,-0.336737303,-0.00999666,-0.001156081
3d-deleterious,1.00E-07,2.86E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999916832,0,-0.343423623,-0.336726726,-0.009997637,-0.001156126
3d-deleterious,1.00E-07,0.001730199,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.994984413,0,-0.344833727,-0.338314097,-0.009852106,-0.001149367
3d-deleterious,1.00E-07,0.000253562,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999262106,0,-0.343609765,-0.336936504,-0.009978267,-0.001155231
3d-deleterious,1.00E-07,0.000267775,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999220774,0,-0.343621526,-0.336949756,-0.009977045,-0.001155174
3d-deleterious,1.00E-07,8.49E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99975292,0,-0.343470194,-0.336779218,-0.009992787,-0.001155902
3d-deleterious,1.00E-07,0.00030384,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999115909,0,-0.343651373,-0.336983385,-0.009973944,-0.001155031
3d-deleterious,1.00E-07,0.000942867,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997261116,0,-0.344180616,-0.33757939,-0.009919168,-0.001152491
3d-deleterious,1.00E-07,0.000632639,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998160782,0,-0.34392359,-0.337290013,-0.009945721,-0.001153723
3d-deleterious,1.00E-07,0.001628341,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.995278425,0,-0.344749168,-0.338219023,-0.009860756,-0.001149771
3d-deleterious,1.00E-07,2.95E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999914172,0,-0.343424378,-0.336727578,-0.009997559,-0.001156122
3d-deleterious,1.00E-07,0.000906406,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997366777,0,-0.344150398,-0.337545376,-0.009922285,-0.001152636
3d-deleterious,1.00E-07,2.02E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999941303,0,-0.343416671,-0.336718891,-0.009998362,-0.001156159
3d-deleterious,1.00E-07,0.00151005,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.995620064,0,-0.344650992,-0.33810862,-0.00987081,-0.00115024
3d-deleterious,1.00E-07,3.87E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999887387,0,-0.343431987,-0.336736154,-0.009996766,-0.001156086
3d-deleterious,1.00E-07,1.70E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99995058,0,-0.343414036,-0.336715921,-0.009998636,-0.001156172
3d-deleterious,1.00E-07,0.000337848,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999017043,0,-0.343679519,-0.337015096,-0.009971021,-0.001154895
3d-deleterious,1.00E-07,6.20E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999819371,0,-0.343451311,-0.336757935,-0.009994753,-0.001155993
3d-deleterious,1.00E-07,0.000406498,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998817521,0,-0.343736343,-0.337079112,-0.009965124,-0.001154622
3d-deleterious,1.00E-07,1.86E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999945962,0,-0.343415348,-0.336717399,-0.0099985,-0.001156166
3d-deleterious,1.00E-07,4.23E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999876774,0,-0.343435002,-0.336739553,-0.009996452,-0.001156071
3d-deleterious,1.00E-07,8.95E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999739324,0,-0.343474058,-0.336783573,-0.009992384,-0.001155883
3d-deleterious,1.00E-07,0.001040429,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.996978488,0,-0.344261483,-0.337670408,-0.009910832,-0.001152104
3d-deleterious,1.00E-07,0.000869156,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997474746,0,-0.344119529,-0.337510627,-0.00992547,-0.001152784
3d-deleterious,1.00E-07,1.88E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999945331,0,-0.343415527,-0.336717601,-0.009998481,-0.001156165
3d-deleterious,1.00E-07,0.000132049,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.9996156,0,-0.343509226,-0.336823207,-0.009988723,-0.001155714
3d-deleterious,1.00E-07,4.98E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999854989,0,-0.343441191,-0.336746529,-0.009995807,-0.001156041
3d-deleterious,1.00E-07,0.000568279,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998347611,0,-0.343870289,-0.337229987,-0.009951239,-0.001153979
3d-deleterious,1.00E-07,3.23E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999905912,0,-0.343426725,-0.336730223,-0.009997314,-0.001156111
3d-deleterious,1.00E-07,0.000224288,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999347245,0,-0.343585541,-0.336909209,-0.009980785,-0.001155347
3d-deleterious,1.00E-07,0.000163021,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999525478,0,-0.343534849,-0.336852084,-0.009986057,-0.001155591
3d-deleterious,1.00E-07,0.001692495,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.995093226,0,-0.344802424,-0.338278904,-0.009855307,-0.001149517
3d-deleterious,1.00E-07,0.00147255,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.995728415,0,-0.344619874,-0.338073622,-0.009874,-0.001150389
3d-deleterious,1.00E-07,0.000617472,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998204804,0,-0.343911028,-0.337275867,-0.009947021,-0.001153784
3d-deleterious,1.00E-07,3.91E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99988627,0,-0.343432305,-0.336736512,-0.009996733,-0.001156084
3d-deleterious,1.00E-07,0.000332828,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999031633,0,-0.343675365,-0.337010416,-0.009971453,-0.001154915
3d-deleterious,1.00E-07,0.000819928,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997617465,0,-0.344078739,-0.337464706,-0.009929682,-0.001152979
3d-deleterious,1.00E-07,0.001239074,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99640348,0,-0.344426192,-0.337855749,-0.009893883,-0.001151315
3d-deleterious,1.00E-07,0.000231667,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999325784,0,-0.343591647,-0.336916088,-0.009980151,-0.001155318
3d-deleterious,1.00E-07,0.000506484,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998527053,0,-0.34381912,-0.337172356,-0.00995654,-0.001154225
3d-deleterious,1.00E-07,0.001867837,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.994587377,0,-0.344948018,-0.338442578,-0.009840431,-0.001148822
3d-deleterious,1.00E-07,0.001650446,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.995214606,0,-0.344767517,-0.338239655,-0.009858878,-0.001149684
3d-deleterious,1.00E-07,0.001995805,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.994218491,0,-0.345054311,-0.338562045,-0.009829589,-0.001148315
3d-deleterious,1.00E-07,0.000425014,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99876372,0,-0.343751671,-0.337096379,-0.009963534,-0.001154549
3d-deleterious,1.00E-07,1.61E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999953164,0,-0.343413302,-0.336715094,-0.009998713,-0.001156176
3d-deleterious,1.00E-07,0.001470064,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.995735598,0,-0.344617811,-0.338071302,-0.009874211,-0.001150399
3d-deleterious,1.00E-07,2.18E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99993641,0,-0.343418061,-0.336720458,-0.009998217,-0.001156153
3d-deleterious,1.00E-07,0.000797478,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997682564,0,-0.344060138,-0.337443764,-0.009931603,-0.001153069
3d-deleterious,1.00E-07,1.15E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999966649,0,-0.343409472,-0.336710776,-0.009999112,-0.001156194
3d-deleterious,1.00E-07,2.97E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999913468,0,-0.343424578,-0.336727803,-0.009997538,-0.001156121
3d-deleterious,1.00E-07,0.000544851,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998415636,0,-0.343850889,-0.337208137,-0.009953249,-0.001154072
3d-deleterious,1.00E-07,0.000784587,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997719948,0,-0.344049457,-0.33743174,-0.009932706,-0.00115312
3d-deleterious,1.00E-07,3.21E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999906589,0,-0.343426532,-0.336730006,-0.009997334,-0.001156112
3d-deleterious,1.00E-07,3.53E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.99989707,0,-0.343429236,-0.336733054,-0.009997052,-0.001156099
3d-deleterious,1.00E-07,0.000108296,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999684727,0,-0.343489575,-0.336801061,-0.009990769,-0.001155809
3d-deleterious,1.00E-07,0.001023081,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997028734,0,-0.344247102,-0.337654223,-0.009912314,-0.001152173
3d-deleterious,1.00E-07,8.48E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999753182,0,-0.34347012,-0.336779134,-0.009992794,-0.001155902
3d-deleterious,1.00E-07,1.63E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999952429,0,-0.343413511,-0.336715329,-0.009998691,-0.001156175
3d-deleterious,1.00E-07,9.38E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999726898,0,-0.343477589,-0.336787553,-0.009992017,-0.001155866
3d-deleterious,1.00E-07,0.000726049,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997889739,0,-0.344000961,-0.337377137,-0.009937718,-0.001153352
3d-deleterious,1.00E-07,9.58E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999721048,0,-0.343479252,-0.336789427,-0.009991843,-0.001155858
3d-deleterious,1.00E-07,4.24E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999876579,0,-0.343435058,-0.336739615,-0.009996446,-0.001156071
3d-deleterious,1.00E-07,0.000289051,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999158907,0,-0.343639134,-0.336969595,-0.009975216,-0.001155089
3d-deleterious,1.00E-07,0.000170122,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999504817,0,-0.343540724,-0.336858705,-0.009985446,-0.001155563
3d-deleterious,1.00E-07,0.000931708,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997293452,0,-0.344171367,-0.33756898,-0.009920122,-0.001152535
3d-deleterious,1.00E-07,0.000118858,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999653986,0,-0.343498313,-0.336810909,-0.009989859,-0.001155767
3d-deleterious,1.00E-07,1.05E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999969324,0,-0.343408712,-0.33670992,-0.009999191,-0.001156198
3d-deleterious,1.00E-07,0.000935475,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997282535,0,-0.344174489,-0.337572494,-0.0099198,-0.00115252
3d-deleterious,1.00E-07,4.68E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999863624,0,-0.343438738,-0.336743764,-0.009996063,-0.001156053
3d-deleterious,1.00E-07,2.31E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999932702,0,-0.343419115,-0.336721645,-0.009998107,-0.001156148
3d-deleterious,1.00E-07,0.001100619,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.996804194,0,-0.344311383,-0.337726564,-0.009905693,-0.001151865
3d-deleterious,1.00E-07,0.000487172,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998583143,0,-0.343803131,-0.337154346,-0.009958197,-0.001154302
3d-deleterious,1.00E-07,1.10E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999967827,0,-0.343409138,-0.336710399,-0.009999147,-0.001156196
3d-deleterious,1.00E-07,0.000207108,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999397219,0,-0.343571326,-0.33689319,-0.009982263,-0.001155415
3d-deleterious,1.00E-07,0.000159288,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999536338,0,-0.343531761,-0.336848604,-0.009986379,-0.001155606
3d-deleterious,1.00E-07,4.14E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999879503,0,-0.343434227,-0.336738679,-0.009996533,-0.001156075
3d-deleterious,1.00E-07,8.52E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999751913,0,-0.34347048,-0.336779541,-0.009992757,-0.0011559
3d-deleterious,1.00E-07,0.00046382,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.998650976,0,-0.343783797,-0.337132568,-0.009960202,-0.001154395
3d-deleterious,1.00E-07,0.000983796,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.997142531,0,-0.344214539,-0.337617573,-0.00991567,-0.001152329
3d-deleterious,1.00E-07,3.29E-05,0.33,0.99,1,0.99,0.98,0.99,0.99,0.98,0.99,0.98,0.98,1,0,0.999904177,0,-0.343427217,-0.336730778,-0.009997263,-0.001156109
